image,score
roll1-2.jpg,1.0
roll2-1.jpg,0.01021170610211706
roll3-1.jpg,0.016764006056673157
roll4-1.jpg,0.008616674429436423
roll5-1.jpg,0.002024035420619861
roll5-2.jpg,0.7415504964396751
roll6-1.jpg,0.0033187309172972254
roll7-1.jpg,0.007022471910112359
roll8-1.jpg,0.002884469409442842
roll9-1.jpg,0.022062350119904078
roll10-1.jpg,0.029801324503311258
roll11-1.jpg,0.014764565043894652
roll12-1.jpg,0.257372654155496
roll13-1.jpg,0.018066847335140017
roll14-1.jpg,0.020256304257957835
roll15-1.jpg,0.016927083333333332
roll15-2.jpg,0.9832085454726964
roll16-1.jpg,0.0980603448275862
roll17-1.jpg,0.0337587484561548
roll17-2.jpg,0.7528966440474542
roll17-3.jpg,0.730968636106976
roll18-1.jpg,0.006419131529263688
roll19-1.jpg,0.0032909772374074414
roll20-1.jpg,0.012186275932105034
roll20-2.jpg,0.9224152470905718
roll21-1.jpg,0.05576923076923077
roll22-1.jpg,0.04811715481171548
roll23-1.jpg,0.06560065600656007
roll24-1.jpg,0.004667632383711573
roll25-1.jpg,0.01947172367084321
roll26-1.jpg,0.0013411246287958617
roll27-1.jpg,0.02255054432348367
roll27-2.jpg,0.8450863262184017
roll28-1.jpg,0.045596781403665625
roll29-1.jpg,0.012600229095074456
roll30-1.jpg,0.01432806324110672
roll31-1.jpg,0.05066344993968637
roll32-1.jpg,0.13916750250752258
roll33-1.jpg,0.18035087719298246
roll33-2.jpg,0.7195199525041347
roll34-1.jpg,0.00442729027131343
roll35-1.jpg,0.02934395304967512
roll35-2.jpg,0.6937008611007114
roll36-1.jpg,0.005275498241500586
roll36-2.jpg,0.7445692556492853
roll36-3.jpg,0.7367969085444397
roll37-1.jpg,0.0015956916325920016
roll38-1.jpg,0.008627251966505963
roll39-1.jpg,0.002333603896103896
roll40-1.jpg,0.008034863134958464
roll41-1.jpg,0.003335804299481097
roll42-1.jpg,0.02880794701986755
roll43-1.jpg,0.038750722961249276
roll44-1.jpg,0.023305734437289175
roll45-1.jpg,0.0056457304163726185
roll46-1.jpg,0.012013580569339252
roll47-1.jpg,0.04087968952134541
roll48-1.jpg,0.004956786985256736
roll48-2.jpg,0.8205251168924589
roll48-3.jpg,0.9803547663031603
roll49-1.jpg,0.007903402854006586
roll49-2.jpg,0.7465090864937063
roll50-1.jpg,0.00288469463446798
roll50-2.jpg,0.8116780908860117
roll51-1.jpg,0.00952976097484768
roll52-1.jpg,0.0692483784814956
roll52-2.jpg,0.769197136142537
roll53-1.jpg,0.02837573385518591
roll53-2.jpg,0.7492429704397982
roll53-3.jpg,0.7591111536803793
roll53-4.jpg,0.7316251907192087
roll54-1.jpg,0.028299459737586827
roll55-1.jpg,0.005539526832083093
roll56-1.jpg,0.17287066246056781
roll56-2.jpg,0.8938280675973549
roll56-3.jpg,0.9832114215211069
roll56-4.jpg,0.9779221369190932
roll57-1.jpg,0.0319337670017741
roll58-1.jpg,0.06599713055954089
roll59-1.jpg,0.018611865063978286
roll59-2.jpg,0.995296189450025
roll60-1.jpg,0.008232445520581114
roll61-1.jpg,0.038944723618090454
roll62-1.jpg,0.024653674571495657
roll63-1.jpg,0.10251798561151079
roll64-1.jpg,0.011722272317403066
roll65-1.jpg,0.025595567867036012
roll66-1.jpg,0.030685920577617327
roll67-1.jpg,0.0024323937616254113
roll68-1.jpg,0.2715777899945025
roll69-1.jpg,0.10633484162895927
roll70-1.jpg,0.04644412191582003
roll71-1.jpg,0.011906758343115881
roll72-1.jpg,0.03670886075949367
roll73-1.jpg,0.02466525722339676
roll74-1.jpg,0.01705646724382995
roll75-1.jpg,0.06341463414634146
roll76-1.jpg,0.10816125860373647
roll77-1.jpg,0.01747088186356073
roll77-2.jpg,0.9701056515913634
roll78-1.jpg,0.03304347826086956
roll78-2.jpg,0.7597025163363298
roll78-3.jpg,0.7984506895473651
roll78-4.jpg,0.8003645714657726
roll79-1.jpg,0.06702025072324011
roll80-1.jpg,0.29336437718277064
roll81-1.jpg,0.4114942528735632
roll82-1.jpg,0.02754861520329994
roll83-1.jpg,0.00651863923405989
roll84-1.jpg,0.006831006831006831
roll84-2.jpg,0.7903622594182625
roll85-1.jpg,0.008650236657417987
roll86-1.jpg,0.0044110015568240785
roll87-1.jpg,0.03029155622870125
roll88-1.jpg,0.038538205980066444
roll88-2.jpg,0.9488496828529673
roll89-1.jpg,0.04847296161389745
roll90-1.jpg,0.017051913603637742
roll90-2.jpg,0.7107044489052798
roll90-3.jpg,1.0
roll90-4.jpg,0.7248219492376081
roll91-1.jpg,0.0949367088607595
roll92-1.jpg,0.015840041547649963
roll92-2.jpg,0.784072867051057
roll93-1.jpg,0.006134969325153374
roll94-1.jpg,0.007128536422365783
roll95-1.jpg,0.0022414079362443966
roll96-1.jpg,0.002632208662359416
roll97-1.jpg,0.005559416261292564
roll97-2.jpg,0.8832208793653148
roll98-1.jpg,0.037299338999055714
roll99-1.jpg,0.019927536231884056
roll100-1.jpg,0.011485451761102604
roll101-1.jpg,0.010318776487930717
