image,score
roll1-2.jpg,1.0
roll2-1.jpg,0.16666666666666666
roll3-1.jpg,0.16666666666666666
roll4-1.jpg,0.15555555555555556
roll5-1.jpg,0.15555555555555556
roll5-2.jpg,0.74
roll6-1.jpg,0.18181818181818182
roll7-1.jpg,0.18181818181818182
roll8-1.jpg,0.16666666666666666
roll9-1.jpg,0.3333333333333333
roll10-1.jpg,0.45454545454545453
roll11-1.jpg,0.3076923076923077
roll12-1.jpg,0.3157894736842105
roll13-1.jpg,0.25
roll14-1.jpg,0.25
roll15-1.jpg,0.2727272727272727
roll15-2.jpg,0.9293478260869565
roll16-1.jpg,0.3333333333333333
roll17-1.jpg,0.45454545454545453
roll17-2.jpg,0.7905982905982906
roll17-3.jpg,0.8385650224215246
roll18-1.jpg,0.18604651162790697
roll19-1.jpg,0.16666666666666666
roll20-1.jpg,0.140625
roll20-2.jpg,0.8645418326693227
roll21-1.jpg,0.12962962962962962
roll22-1.jpg,0.23076923076923078
roll23-1.jpg,0.21428571428571427
roll24-1.jpg,0.0
roll25-1.jpg,0.28
roll26-1.jpg,0.1346153846153846
roll27-1.jpg,0.3
roll27-2.jpg,0.7180851063829787
roll28-1.jpg,0.3333333333333333
roll29-1.jpg,0.2
roll30-1.jpg,0.2222222222222222
roll31-1.jpg,0.3333333333333333
roll32-1.jpg,0.0
roll33-1.jpg,0.4
roll33-2.jpg,0.8044692737430168
roll34-1.jpg,0.23529411764705882
roll35-1.jpg,0.21621621621621623
roll35-2.jpg,0.6973684210526315
roll36-1.jpg,0.10869565217391304
roll36-2.jpg,0.6802325581395349
roll36-3.jpg,0.6772151898734177
roll37-1.jpg,0.10344827586206896
roll38-1.jpg,0.1590909090909091
roll39-1.jpg,0.09090909090909091
roll40-1.jpg,0.13157894736842105
roll41-1.jpg,0.10144927536231885
roll42-1.jpg,0.25
roll43-1.jpg,0.23809523809523808
roll44-1.jpg,0.36363636363636365
roll45-1.jpg,0.38461538461538464
roll46-1.jpg,0.2222222222222222
roll47-1.jpg,0.3333333333333333
roll48-1.jpg,0.11764705882352941
roll48-2.jpg,0.775
roll48-3.jpg,0.9935205183585313
roll49-1.jpg,0.2558139534883721
roll49-2.jpg,0.8034682080924855
roll50-1.jpg,0.18421052631578946
roll50-2.jpg,0.8161434977578476
roll51-1.jpg,0.21212121212121213
roll52-1.jpg,0.1935483870967742
roll52-2.jpg,0.7957446808510639
roll53-1.jpg,0.5
roll53-2.jpg,0.754601226993865
roll53-3.jpg,0.768361581920904
roll53-4.jpg,0.746268656716418
roll54-1.jpg,0.21739130434782608
roll55-1.jpg,0.10294117647058823
roll56-1.jpg,0.35714285714285715
roll56-2.jpg,0.8379629629629629
roll56-3.jpg,0.9914346895074947
roll56-4.jpg,0.9889867841409692
roll57-1.jpg,0.3333333333333333
roll58-1.jpg,0.3333333333333333
roll59-1.jpg,0.3
roll59-2.jpg,0.9914346895074947
roll60-1.jpg,0.2631578947368421
roll61-1.jpg,0.0
roll62-1.jpg,0.26666666666666666
roll63-1.jpg,0.2857142857142857
roll64-1.jpg,0.38461538461538464
roll65-1.jpg,0.15384615384615385
roll66-1.jpg,0.25
roll67-1.jpg,0.2608695652173913
roll68-1.jpg,0.4166666666666667
roll69-1.jpg,0.5454545454545454
roll70-1.jpg,0.2777777777777778
roll71-1.jpg,0.2631578947368421
roll72-1.jpg,0.3333333333333333
roll73-1.jpg,0.2631578947368421
roll74-1.jpg,0.3125
roll75-1.jpg,0.24
roll76-1.jpg,0.4666666666666667
roll77-1.jpg,0.2857142857142857
roll77-2.jpg,0.9886877828054299
roll78-1.jpg,0.21052631578947367
roll78-2.jpg,0.8415300546448088
roll78-3.jpg,0.7989130434782609
roll78-4.jpg,0.751269035532995
roll79-1.jpg,0.375
roll80-1.jpg,0.3125
roll81-1.jpg,0.45454545454545453
roll82-1.jpg,0.19444444444444445
roll83-1.jpg,0.13513513513513514
roll84-1.jpg,0.13333333333333333
roll84-2.jpg,0.7422222222222222
roll85-1.jpg,0.2
roll86-1.jpg,0.20588235294117646
roll87-1.jpg,0.24
roll88-1.jpg,0.25
roll88-2.jpg,0.7329192546583851
roll89-1.jpg,0.36363636363636365
roll90-1.jpg,0.2631578947368421
roll90-2.jpg,0.5515151515151515
roll90-3.jpg,1.0
roll90-4.jpg,0.6428571428571429
roll91-1.jpg,0.35714285714285715
roll92-1.jpg,0.22727272727272727
roll92-2.jpg,0.7432432432432432
roll93-1.jpg,0.1794871794871795
roll94-1.jpg,0.25806451612903225
roll95-1.jpg,0.08108108108108109
roll96-1.jpg,0.28
roll97-1.jpg,0.2857142857142857
roll97-2.jpg,0.8497854077253219
roll98-1.jpg,0.3157894736842105
roll99-1.jpg,0.20689655172413793
roll100-1.jpg,0.21428571428571427
roll101-1.jpg,0.25925925925925924
